           1    9.913410000000           2349824    9.913410000000          14361344    9.913416000000               255
           2    9.913428159121             65280    9.928229835287          16711680    9.928235859910               255
           3    9.913486478374             65280    9.971166516291          16711680    9.971172614178               255
           4    9.913593516655             65280   10.038047841340          16711680   10.038054059327               255
           5    9.913755498900             65280   10.123087673880          16711680   10.123094055846               255
           6    9.913969618436             65280   10.220170888842          16711680   10.220177474628               255
           7    9.914222044326             65280   10.323937793531          16646144   10.323944617961               255
           8    9.914492248843             65024   10.430351439022          16646144   10.430358531041               255
           9    9.914761485745             65024   10.536682918044          16711680   10.536690300010               255
          10    9.915020660495             65280   10.641092982547          16646144   10.641100669678               255
          11    9.915273000000             65024   10.742112000000          16646144   10.742120000000               255
          12    9.915529803978             65024   10.838283533539          16711680   10.838291846408               255
          13    9.915801501100             65024   10.928083326120          16646144   10.928091944154               255
          14    9.916088956177             65024   11.010052073362          16646144   11.010060981343               255
          15    9.916379886790             65024   11.082980318384          16646144   11.082989493954               255
          16    9.916652381564             65280   11.145997111158          16711680   11.146006525372               255
          17    9.916883514255             65024   11.198512081956          16646144   11.198521699990               255
          18    9.917058222596             65280   11.240070514027          16646144   11.240080296040               255
          19    9.917173590510             65280   11.270233371794          16711680   11.270243273907               255
          20    9.917236432134             65024   11.288563780876          16711680   11.288573756253               255
          21    9.917256000000             65024   11.294718000000          16711680   11.294728000000               255
          22    9.931060056137             65280   11.294945339653          16646144   11.297643293369               255
          23    9.971790395033             65280   11.295627177577          16711680   11.306303810254               255
          24   10.037336609448             65024   11.296761292188          16646144   11.320448678651               255
          25   10.124060524902             65024   11.298339424498          16646144   11.339644943435               255
          26   10.226883239515             65280   11.300343425671          16711680   11.363335558040               255
          27   10.339746152403             65024   11.302743877213          16711680   11.390948601561               255
          28   10.456450148754             65280   11.305501872347          16711680   11.422034439359               255
          29   10.571646210919             65024   11.308572498126          16711680   11.456351609372               255
          30   10.681612641551             65024   11.311907247022          16711680   11.493818876716               255
          31   10.784502000000             65280   11.315453000000          16711680   11.534306000000               255
          32   10.879963444040             65024   11.319147230412          16646144   11.577327666945               255
          33   10.968330475098             65280   11.322911575502          16711680   11.621783056564               255
          34   11.049758025103             65280   11.326647455419          16646144   11.665895989729               255
          35   11.123691544398             65280   11.330237029232          16711680   11.707437390547               255
          36   11.188856760485             65024   11.333550574329          16646144   11.744180441960               255
          37   11.243680789081             65024   11.336458501874          16646144   11.774414390628               255
          38   11.286846227479             65280   11.338844212861          16711680   11.797294218433               255
          39   11.317649908166             65024   11.340613915979          16711680   11.812864197637               255
          40   11.335992847488             65024   11.341701350097          16646144   11.821740836798               255
          41   11.342068000000             65024   11.342068000000          16646144   11.824604000000               255
          42   11.334908818924           8355584   11.336344164932           8355584   11.818872197187               255
          43   11.313364830988           8355584   11.319041401412           8355584   11.800946671424               255
          44   11.277453646852           8355584   11.289905870242           8355584   11.768584722185               255
          45   11.227731652474           8355584   11.248908698631           8355584   11.718755832886               255
          46   11.165555844569           8355584   11.196546586864           8355584   11.649825488452               255
          47   11.092892755275           8355584   11.133793982933           8355584   11.563454288310               255
          48   11.011836803784           8355584   11.061712078197           8355584   11.463957821304               255
          49   10.924129614291           8355584   10.981049445121           8355584   11.355626511481               255
          50   10.830757431083           8355584   10.892124267674           8355584   11.240667251240               255
          51   10.731787000000           8355584   10.795091000000           8355584   11.119245000000               255
          52   10.626950436897           8355584   10.690592504000           8355584   10.990815901996               255
          53   10.517053347526           8355584   10.580456301369           8355584   10.855421167114               255
          54   10.405059196520           8355584   10.467678601115           8355584   10.714292507989               255
          55   10.295566786295           8355584   10.355473720293           8355584   10.569556228009               255
          56   10.193158155431           8355584   10.246527413136           8355584   10.423501511548               255
          57   10.101491385709           8355584   10.143751554879           8355584   10.278966488519               255
          58   10.023899929491           8355584   10.051936973780           8355584   10.141889498288               255
          59    9.964203627442           8355584    9.978174895363           8355584   10.024152812257               255
          60    9.926379736448           8355584    9.930111540061           8355584    9.942728099811               255
          61    9.913410000000           2349824    9.913410000000          14361344    9.913416000000               255
          62    9.939510213250           5592404    9.944360484983           8355584    9.944364519489           2763434
          63   10.017005201705           5592404   10.028193587249           8355584   10.028197718528           2763434
          64   10.139666219173           5592404   10.145725512962           8355584   10.145729805129           2763434
          65   10.279019310680           8355584   10.279023819179           2763433   10.291910352212           5526613
          66   10.414806136346           8355584   10.414810917124           2763433   10.456971616033           5526613
          67   10.544977431362           8355584   10.544982530443           2763433   10.627195625657           5526613
          68   10.666229495369           8355584   10.666234951279           2763433   10.795237643555           5526613
          69   10.777414466492           8355584   10.777420309009           2763433   10.940276563483           5526613
          70   10.877692774038           8355584   10.877699023424           2763433   11.037706740321           5526613
          71   10.966876000000           8355584   10.966882666473           2763433   11.081407333527           5526613
          72   11.045944881953           8355584   11.045951965209           2763433   11.090098979319           5526613
          73   11.093953647316           5592404   11.116198689320           8355584   11.116206181293           2763434
          74   11.115182718827           5592404   11.177930464517           8355584   11.177938342319           2763434
          75   11.157307467859           5592404   11.230803908578           8355584   11.230812143134           2763434
          76   11.210622050339           5592404   11.275292863654           8355584   11.275301416504           2763434
          77   11.264610769142           5592404   11.312505533508           8355584   11.312514358366           2763434
          78   11.312843921959           5592404   11.342720773048           8355584   11.342729817100           2763434
          79   11.350981034077           5592404   11.365229072810           8355584   11.365238278598           2763434
          80   11.375518214364           5592404   11.379221613132           8355584   11.379230925284           2763434
          81   11.384004000000           4765184   11.384004000000          11945984   11.384018000000               255
          82   11.380444331855             65024   11.380458307232               255   11.385115156153          16646144
